<trainsetNo>9</trainsetNo><version>RDP 16S rRNA training set 9</version><modversion></modversion><file>wordConditionalProbIndexArr</file>
0	0
1	2
2	25
3	29
4	35
5	41
6	47
7	79
8	85
9	95
10	107
11	119
12	143
13	158
14	202
15	215
16	312
17	340
18	349
19	358
20	365
21	368
22	377
23	381
24	388
25	419
26	427
27	436
28	445
29	450
30	458
31	462
32	473
33	485
34	501
35	516
36	529
37	542
38	560
39	585
40	629
41	642
42	662
43	684
44	703
45	781
46	873
47	897
48	1226
49	1244
50	1251
51	1276
52	1290
53	1301
54	1315
55	1374
56	1410
57	1417
58	1426
59	1436
60	1446
61	1491
62	1697
63	1823
64	1858
65	1865
66	1872
67	1882
68	1904
69	1905
70	1917
71	1923
72	1931
73	1934
74	1942
75	1951
76	1963
77	1968
78	1980
79	1987
80	1993
81	2001
82	2010
83	2020
84	2027
85	2032
86	2040
87	2051
88	2059
89	2071
90	2076
91	2087
92	2125
93	2137
94	2166
95	2175
96	2182
97	2190
98	2198
99	2211
100	2267
101	2273
102	2280
103	2288
104	2296
105	2309
106	2316
107	2323
108	2337
109	2351
110	2366
111	2405
112	2416
113	2427
114	2439
115	2443
116	2448
117	2453
118	2464
119	2478
120	2480
121	2487
122	2497
123	2526
124	2539
125	2557
126	2594
127	2641
128	2649
129	2663
130	2701
131	2814
132	2824
133	2838
134	2868
135	2965
136	2970
137	2985
138	2995
139	3016
140	3026
141	3032
142	3055
143	3080
144	3097
145	3101
146	3108
147	3118
148	3126
149	3152
150	3170
151	3197
152	3213
153	3239
154	3251
155	3273
156	3333
157	3347
158	3376
159	3436
160	3449
161	3473
162	3495
163	3540
164	3550
165	3570
166	3600
167	3648
168	3671
169	3708
170	3737
171	3765
172	3783
173	3812
174	3846
175	3891
176	3922
177	3938
178	3967
179	4008
180	4061
181	4100
182	4184
183	4268
184	4348
185	4367
186	4394
187	4412
188	4440
189	4553
190	4650
191	5044
192	5104
193	5113
194	5117
195	5144
196	5151
197	5159
198	5171
199	5185
200	5191
201	5205
202	5217
203	5279
204	5285
205	5304
206	5315
207	5323
208	5330
209	5335
210	5371
211	5415
212	5447
213	5478
214	5511
215	5554
216	5579
217	5649
218	5736
219	5874
220	5954
221	6992
222	7104
223	7152
224	7224
225	7230
226	7236
227	7248
228	7253
229	7284
230	7299
231	7314
232	7323
233	7362
234	7374
235	7382
236	7399
237	7414
238	7419
239	7440
240	7457
241	7479
242	7541
243	7584
244	7603
245	7652
246	7848
247	7914
248	7949
249	8040
250	8133
251	8319
252	8373
253	8408
254	8455
255	8540
256	8564
257	8574
258	8580
259	8588
260	8590
261	8593
262	8603
263	8621
264	8630
265	8640
266	8659
267	8664
268	8674
269	8679
270	8686
271	8713
272	8720
273	8724
274	8733
275	8744
276	8749
277	8764
278	8785
279	8799
280	8816
281	8825
282	8830
283	8836
284	8848
285	8855
286	8865
287	8874
288	8887
289	8891
290	8905
291	8923
292	8939
293	8946
294	8953
295	8965
296	8980
297	9005
298	9012
299	9033
300	9043
301	9051
302	9070
303	9084
304	9089
305	9095
306	9103
307	9117
308	9120
309	9132
310	9140
311	9171
312	9180
313	9186
314	9246
315	9264
316	9272
317	9288
318	9302
319	9321
320	9335
321	9344
322	9357
323	9366
324	9369
325	9372
326	9388
327	9396
328	9403
329	9419
330	9430
331	9436
332	9447
333	9455
334	9473
335	9480
336	9483
337	9496
338	9500
339	9515
340	9521
341	9529
342	9542
343	9561
344	9573
345	9591
346	9606
347	9678
348	9684
349	9693
350	9695
351	9709
352	9719
353	9730
354	9745
355	9751
356	9854
357	9857
358	9861
359	9864
360	9868
361	9877
362	9894
363	9908
364	9917
365	9929
366	9939
367	9949
368	10008
369	10013
370	10022
371	10031
372	10039
373	10044
374	10075
375	10097
376	10107
377	10116
378	10434
379	10471
380	10484
381	10499
382	10522
383	10541
384	10557
385	10569
386	10770
387	10795
388	10804
389	10819
390	10853
391	10870
392	10881
393	10898
394	10914
395	10923
396	10931
397	10953
398	10980
399	11057
400	11062
401	11080
402	11099
403	11167
404	11180
405	11195
406	11207
407	11343
408	11360
409	11376
410	11395
411	11422
412	11430
413	11437
414	11446
415	11460
416	11469
417	11486
418	11513
419	11530
420	11535
421	11546
422	11557
423	11575
424	11594
425	11623
426	11635
427	11656
428	11671
429	11685
430	11705
431	11719
432	11726
433	11740
434	11928
435	11971
436	11982
437	12002
438	12070
439	12089
440	12113
441	12122
442	13037
443	13062
444	13238
445	13257
446	13278
447	13294
448	13327
449	13338
450	13348
451	13356
452	13360
453	13366
454	13378
455	13389
456	13922
457	13963
458	13971
459	13980
460	14032
461	14053
462	14064
463	14065
464	14077
465	14085
466	14105
467	14119
468	14136
469	14160
470	14188
471	14250
472	14293
473	14314
474	14341
475	14384
476	14412
477	14537
478	14580
479	14619
480	14685
481	14691
482	14702
483	14709
484	14761
485	14781
486	14792
487	14811
488	14813
489	14856
490	14903
491	14935
492	14943
493	14971
494	14981
495	15007
496	15020
497	15037
498	15071
499	15097
500	15127
501	15194
502	15244
503	15370
504	15418
505	15444
506	15532
507	15609
508	15651
509	15899
510	15982
511	16220
512	16475
513	16510
514	16620
515	16668
516	16757
517	16803
518	16907
519	16924
520	16935
521	16964
522	17070
523	17095
524	17162
525	17195
526	17224
527	17231
528	17247
529	17260
530	17272
531	17290
532	17301
533	17357
534	17765
535	17807
536	17843
537	17913
538	17957
539	18126
540	18139
541	18152
542	18170
543	18201
544	18218
545	18359
546	18384
547	18459
548	18514
549	18548
550	18588
551	18641
552	18667
553	18730
554	18743
555	18857
556	18866
557	18927
558	19220
559	19261
560	19275
561	19281
562	19292
563	19313
564	19320
565	19336
566	19364
567	19460
568	19472
569	19486
570	19495
571	19593
572	19607
573	19627
574	19663
575	19708
576	19726
577	19732
578	19743
579	19762
580	19770
581	19783
582	19793
583	19840
584	19849
585	19879
586	19891
587	19925
588	19950
589	19953
590	20018
591	20064
592	20073
593	20097
594	20115
595	20164
596	20199
597	20224
598	20375
599	20432
600	20469
601	20509
602	20543
603	20700
604	20717
605	20738
606	20848
607	20874
608	20930
609	20971
610	21084
611	21110
612	21261
613	21285
614	21298
615	21435
616	21447
617	21577
618	21604
619	21775
620	21861
621	21903
622	21937
623	22040
624	22067
625	22081
626	22103
627	22166
628	22192
629	22206
630	22232
631	22477
632	22499
633	22530
634	22592
635	22962
636	23005
637	23031
638	23072
639	23121
640	23150
641	23186
642	24857
643	24952
644	24990
645	25013
646	25049
647	25130
648	25158
649	25272
650	25316
651	25406
652	25509
653	25520
654	25544
655	25552
656	25563
657	25587
658	25604
659	25639
660	25662
661	25730
662	25783
663	25835
664	25856
665	25919
666	25963
667	26158
668	26219
669	26242
670	26273
671	26296
672	26314
673	26456
674	26545
675	26733
676	26807
677	26912
678	27068
679	27352
680	27527
681	27635
682	27695
683	27878
684	27943
685	28176
686	28414
687	28667
688	28698
689	28719
690	28756
691	28813
692	28821
693	28865
694	28959
695	29028
696	29244
697	29286
698	29325
699	29443
700	29519
701	29547
702	29876
703	29908
704	30087
705	30099
706	30121
707	30153
708	30166
709	30188
710	30237
711	30403
712	30437
713	30460
714	30503
715	30620
716	30672
717	30681
718	31004
719	31018
720	31113
721	31147
722	31203
723	31356
724	31394
725	31449
726	31518
727	31651
728	31711
729	31778
730	31873
731	32088
732	32128
733	32207
734	32715
735	32771
736	32859
737	32903
738	32939
739	33011
740	33050
741	33135
742	33249
743	34635
744	34755
745	34874
746	34911
747	35113
748	35215
749	35478
750	35540
751	35929
752	36003
753	36030
754	36154
755	36300
756	36415
757	36511
758	36568
759	37205
760	37239
761	37355
762	37555
763	38083
764	38169
765	38366
766	38582
767	38732
768	39077
769	39082
770	39105
771	39139
772	39146
773	39150
774	39152
775	39177
776	39182
777	39194
778	39213
779	39261
780	39280
781	39287
782	39295
783	39302
784	39315
785	39323
786	39328
787	39337
788	39342
789	39350
790	39372
791	39385
792	39420
793	39434
794	39441
795	39457
796	39512
797	39516
798	39536
799	39548
800	39569
801	39578
802	39611
803	39658
804	39686
805	39695
806	39715
807	39738
808	39754
809	40888
810	40980
811	41024
812	41054
813	41070
814	41094
815	41102
816	41109
817	41125
818	41152
819	41172
820	41180
821	41185
822	41193
823	41229
824	41258
825	41268
826	41274
827	41336
828	41341
829	41349
830	41388
831	41404
832	41436
833	41442
834	41451
835	41462
836	41468
837	41492
838	41514
839	41582
840	41622
841	41675
842	41717
843	41756
844	41773
845	41808
846	41852
847	41890
848	41936
849	42066
850	42090
851	42130
852	42165
853	42194
854	42206
855	42229
856	42239
857	42329
858	42387
859	42484
860	42506
861	42532
862	42652
863	42677
864	42698
865	42739
866	42784
867	42888
868	43014
869	43106
870	43203
871	43303
872	43416
873	43645
874	43825
875	44178
876	44319
877	44416
878	44672
879	44747
880	45012
881	46834
882	46850
883	46908
884	46949
885	46973
886	46988
887	47134
888	47142
889	47197
890	47234
891	47346
892	47473
893	47488
894	47771
895	47826
896	47860
897	47874
898	47891
899	47926
900	47944
901	47970
902	47989
903	49528
904	49551
905	49567
906	49586
907	49618
908	49642
909	49658
910	49762
911	49807
912	49820
913	49823
914	49828
915	49861
916	49875
917	49895
918	49906
919	50192
920	50213
921	50237
922	50253
923	50281
924	50323
925	50331
926	50352
927	50367
928	50388
929	50424
930	50467
931	50520
932	50539
933	50611
934	50644
935	50851
936	50883
937	50965
938	51055
939	51133
940	51146
941	51165
942	51245
943	51299
944	51337
945	51371
946	51442
947	51462
948	51476
949	51488
950	51499
951	51580
952	51610
953	51650
954	51673
955	51694
956	51715
957	51716
958	51741
959	51754
960	51770
961	51778
962	51797
963	51806
964	51813
965	51820
966	51874
967	51919
968	51959
969	51973
970	52016
971	52034
972	52051
973	52057
974	52088
975	52106
976	52140
977	52158
978	52198
979	52227
980	52272
981	52484
982	52546
983	52567
984	52598
985	52629
986	52666
987	52723
988	52799
989	52857
990	53177
991	53198
992	53255
993	53299
994	53397
995	53432
996	53447
997	53472
998	53545
999	53688
1000	53745
1001	54470
1002	54664
1003	54829
1004	54862
1005	54914
1006	55030
1007	55165
1008	55198
1009	55229
1010	55257
1011	55296
1012	55319
1013	55371
1014	55410
1015	55751
1016	55768
1017	55838
1018	55876
1019	56013
1020	56137
1021	56176
1022	56262
1023	56370
1024	56406
1025	56417
1026	56426
